strategy,threshold,margin,alpha,beta,gamma,source_accuracy,top1_accuracy,mrr,fpr_local,fnr_local,precision_local,recall_local,f1_local,kb_utilization,local_rate,openai_rate,openai_calls,false_compliance,total_cost,tp_local,fp_local,fn_local,tn_local,objective_source_accuracy,objective_f1_local,objective_cost
cosine_margin,0.88,0.10,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.00,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.01,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.02,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.03,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.04,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.05,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.06,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.07,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.08,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.09,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.89,0.10,0.70,0.20,0.10,0.4884,0.8478,0.8986,0.0000,0.9348,1.0000,0.0652,0.1224,0.0652,0.0349,0.6977,60,2,110.0000,3,0,43,40,0.4884,0.1224,110.0000
cosine_margin,0.90,0.00,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.01,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.02,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.03,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.04,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.05,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.06,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.07,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.08,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.09,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.90,0.10,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.00,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.01,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.02,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.03,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.04,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.05,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.06,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.07,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.08,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.09,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.91,0.10,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.00,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.01,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.02,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.03,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.04,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.05,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.06,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.07,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.08,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.09,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.92,0.10,0.70,0.20,0.10,0.4767,0.8478,0.8986,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
cosine_margin,0.93,0.00,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.01,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.02,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.03,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.04,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.05,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.06,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.07,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.08,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.09,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.93,0.10,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.00,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.01,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.02,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.03,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.04,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.05,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.06,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.07,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.08,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.09,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.94,0.10,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.00,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.01,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.02,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.03,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.04,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.05,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.06,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.07,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.08,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.09,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
cosine_margin,0.95,0.10,0.70,0.20,0.10,0.4651,0.8478,0.8986,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
hybrid,0.50,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.3250,0.1522,0.7500,0.8478,0.7959,0.8478,0.6047,0.1279,11,2,127.3000,39,13,7,27,0.7558,0.7959,127.3000
hybrid,0.51,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.3000,0.1522,0.7647,0.8478,0.8041,0.8478,0.5930,0.1395,12,2,119.6000,39,12,7,28,0.7674,0.8041,119.6000
hybrid,0.52,0.00,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.2750,0.1522,0.7800,0.8478,0.8125,0.8478,0.5814,0.1512,13,2,111.9000,39,11,7,29,0.7791,0.8125,111.9000
hybrid,0.53,0.00,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.2250,0.1522,0.8125,0.8478,0.8298,0.8478,0.5581,0.1744,15,2,96.5000,39,9,7,31,0.8023,0.8298,96.5000
hybrid,0.54,0.00,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.2250,0.1522,0.8125,0.8478,0.8298,0.8478,0.5581,0.1744,15,2,96.5000,39,9,7,31,0.8023,0.8298,96.5000
hybrid,0.55,0.00,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.2000,0.1522,0.8298,0.8478,0.8387,0.8478,0.5465,0.1860,16,2,88.8000,39,8,7,32,0.8140,0.8387,88.8000
hybrid,0.56,0.00,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.1750,0.1739,0.8444,0.8261,0.8352,0.8261,0.5233,0.2093,18,2,83.4000,38,7,8,33,0.8140,0.8352,83.4000
hybrid,0.57,0.00,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.1750,0.1739,0.8444,0.8261,0.8352,0.8261,0.5233,0.2093,18,2,83.4000,38,7,8,33,0.8140,0.8352,83.4000
hybrid,0.58,0.00,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.1250,0.2174,0.8780,0.7826,0.8276,0.7826,0.4767,0.2558,22,2,72.6000,36,5,10,35,0.8140,0.8276,72.6000
hybrid,0.59,0.00,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1250,0.2826,0.8684,0.7174,0.7857,0.7174,0.4419,0.2907,25,2,79.5000,33,5,13,35,0.7791,0.7857,79.5000
hybrid,0.60,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid,0.61,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid,0.62,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid,0.63,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid,0.64,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid,0.65,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid,0.66,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid,0.67,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0250,0.4130,0.9643,0.5870,0.7297,0.5870,0.3256,0.4070,35,2,62.5000,27,1,19,39,0.7558,0.7297,62.5000
hybrid,0.68,0.00,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0250,0.4348,0.9630,0.5652,0.7123,0.5652,0.3140,0.4186,36,2,64.8000,26,1,20,39,0.7442,0.7123,64.8000
hybrid,0.69,0.00,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid,0.70,0.00,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0000,0.4565,1.0000,0.5435,0.7042,0.5435,0.2907,0.4419,38,2,59.4000,25,0,21,40,0.7442,0.7042,59.4000
hybrid,0.71,0.00,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid,0.72,0.00,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0000,0.5217,1.0000,0.4783,0.6471,0.4783,0.2558,0.4767,41,2,66.3000,22,0,24,40,0.7093,0.6471,66.3000
hybrid,0.73,0.00,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid,0.74,0.00,0.70,0.20,0.10,0.6628,0.8478,0.8967,0.0000,0.6087,1.0000,0.3913,0.5625,0.3913,0.2093,0.5233,45,2,75.5000,18,0,28,40,0.6628,0.5625,75.5000
hybrid,0.75,0.00,0.70,0.20,0.10,0.6512,0.8478,0.8967,0.0000,0.6304,1.0000,0.3696,0.5397,0.3696,0.1977,0.5349,46,2,77.8000,17,0,29,40,0.6512,0.5397,77.8000
hybrid,0.76,0.00,0.70,0.20,0.10,0.6163,0.8478,0.8967,0.0000,0.6957,1.0000,0.3043,0.4667,0.3043,0.1628,0.5698,49,2,84.7000,14,0,32,40,0.6163,0.4667,84.7000
hybrid,0.77,0.00,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid,0.78,0.00,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid,0.79,0.00,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid,0.80,0.00,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid,0.81,0.00,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid,0.82,0.00,0.70,0.20,0.10,0.5233,0.8478,0.8967,0.0000,0.8696,1.0000,0.1304,0.2308,0.1304,0.0698,0.6628,57,2,103.1000,6,0,40,40,0.5233,0.2308,103.1000
hybrid,0.83,0.00,0.70,0.20,0.10,0.5233,0.8478,0.8967,0.0000,0.8696,1.0000,0.1304,0.2308,0.1304,0.0698,0.6628,57,2,103.1000,6,0,40,40,0.5233,0.2308,103.1000
hybrid,0.84,0.00,0.70,0.20,0.10,0.5116,0.8478,0.8967,0.0000,0.8913,1.0000,0.1087,0.1961,0.1087,0.0581,0.6744,58,2,105.4000,5,0,41,40,0.5116,0.1961,105.4000
hybrid,0.85,0.00,0.70,0.20,0.10,0.5000,0.8478,0.8967,0.0000,0.9130,1.0000,0.0870,0.1600,0.0870,0.0465,0.6860,59,2,107.7000,4,0,42,40,0.5000,0.1600,107.7000
hybrid,0.86,0.00,0.70,0.20,0.10,0.5000,0.8478,0.8967,0.0000,0.9130,1.0000,0.0870,0.1600,0.0870,0.0465,0.6860,59,2,107.7000,4,0,42,40,0.5000,0.1600,107.7000
hybrid,0.87,0.00,0.70,0.20,0.10,0.4767,0.8478,0.8967,0.0000,0.9565,1.0000,0.0435,0.0833,0.0435,0.0233,0.7093,61,2,112.3000,2,0,44,40,0.4767,0.0833,112.3000
hybrid,0.88,0.00,0.70,0.20,0.10,0.4651,0.8478,0.8967,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
hybrid,0.89,0.00,0.70,0.20,0.10,0.4651,0.8478,0.8967,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
hybrid,0.90,0.00,0.70,0.20,0.10,0.4651,0.8478,0.8967,0.0000,0.9783,1.0000,0.0217,0.0426,0.0217,0.0116,0.7209,62,2,114.6000,1,0,45,40,0.4651,0.0426,114.6000
hybrid,0.91,0.00,0.70,0.20,0.10,0.4535,0.8478,0.8967,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7326,63,2,116.9000,0,0,46,40,0.4535,0.0000,116.9000
hybrid,0.92,0.00,0.70,0.20,0.10,0.4535,0.8478,0.8967,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7326,63,2,116.9000,0,0,46,40,0.4535,0.0000,116.9000
hybrid,0.93,0.00,0.70,0.20,0.10,0.4535,0.8478,0.8967,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7326,63,2,116.9000,0,0,46,40,0.4535,0.0000,116.9000
